discourse,speaker,gender,phone,phone_duration,phone_begin,phone_end,phone_position,previous_phone,following_phone,syllable,syllable_begin,syllable_end,word,transcription,word_begin,word_end,utterance_begin,utterance_end
98601_f3_int3_2010_09_14_comm,98601,male,s,0.10999999999999943,28.52,28.63,1,ɑ̃,a,s.a,28.52,28.68,satisfaisante,s.a.t.i.s.f.ə.z.ɑ̃.t,28.52,29.3,27.37,27.37
98601_f3_int3_2010_09_14_comm,98601,male,s,0.1700000000000017,30.02,30.19,1,<SIL>,ɛ,s.ɛ.t,30.02,30.41,cette,s.ɛ.t,30.02,30.41,30.02,30.02
98601_f3_int3_2010_09_14_comm,98601,male,s,0.0799999999999983,35.72,35.8,5,i,i,s.i,35.72,35.84,municipalités,m.y.ɲ.i.s.i.p.a.ʎ.i.t.e,35.52,36.18,33.43,33.43
98601_f3_int3_2010_09_14_comm,98601,male,s,0.14000000000000057,38.94,39.08,1,ə,ø,s.ø,38.94,39.19,ceux,s.ø,38.94,39.19,38.39,38.39
98601_f3_int3_2010_09_14_comm,98601,male,s,0.14000000000000057,40.4,40.54,1,e,u,s.u.ʁ.s,40.4,40.82,sources,s.u.ʁ.s,40.4,40.82,38.39,38.39
98601_f3_int3_2010_09_14_comm,98601,male,s,0.11999999999999744,47.77,47.89,1,<SIL>,e,s.e,47.77,47.94,c'est,s.e,47.77,47.94,47.77,47.77
98601_f3_int3_2010_09_14_comm,98601,male,s,0.0800000000000054,47.94,48.02,1,e,y,s.y.ʁ,47.94,48.12,sur,s.y.ʁ,47.94,48.12,47.77,47.77
98601_f3_int3_2010_09_14_comm,98601,male,s,0.1599999999999966,48.74,48.9,1,ə,a,s.a,48.74,49.19,sa,s.a,48.74,49.19,47.77,47.77
98601_f3_int3_2010_09_14_comm,98601,male,s,0.14000000000000057,52.6,52.74,1,y,e,s.e,52.6,52.88,ses,s.e,52.6,52.88,47.77,47.77
98601_f3_int3_2010_09_14_comm,98601,male,s,0.10999999999999943,54.56,54.67,1,ɔ̃,ɛ,s.ɛ.l,54.56,54.78,celles,s.ɛ.l,54.56,54.78,54.37,54.37
98601_f3_int3_2010_09_14_comm,98601,male,ʃ,0.12999999999999545,54.88,55.01,1,ə,ɛ,ʃ.ɛ.ʁ,54.88,55.13,sherbrooke,ʃ.ɛ.ʁ.b.ʁ.u.k,54.88,55.38,54.37,54.37
98601_f3_int3_2010_09_14_comm,98601,male,s,0.10999999999999943,59.58,59.69,4,ɔ,ɛ,s.ɛ,59.58,59.73,procès,p.ʁ.ɔ.s.ɛ,59.43,59.73,58.73,58.73
98601_f3_int3_2010_09_14_comm,98601,male,s,0.0899999999999963,60.2,60.29,1,ə,e,s.e,60.2,60.39,ces,s.e,60.2,60.39,58.73,58.73
98601_f3_int3_2010_09_14_comm,98601,male,s,0.12000000000000455,65.67,65.79,2,ɛ̃,a,s.a,65.67,65.85,insatisfaction,ɛ̃.s.a.t.i.s.f.a.k.s.j.ɔ̃,65.64,66.48,64.71,64.71
98601_f3_int3_2010_09_14_comm,98601,male,s,0.09999999999999432,67.61,67.71,1,a,ə,s.ə,67.61,67.78,ce,s.ə,67.61,67.78,64.71,64.71
98601_f3_int3_2010_09_14_comm,98601,male,s,0.09000000000000341,78.13,78.22,1,ɑ̃,ɔ̃,s.ɔ̃,78.13,78.31,son,s.ɔ̃,78.13,78.31,74.47,74.47
98601_f3_int3_2010_09_14_comm,98601,male,s,0.11999999999999034,78.45,78.57,4,ɔ,ɛ,s.ɛ,78.45,78.59,processus,p.ʁ.ɔ.s.ɛ.s.y.s,78.31,78.83,74.47,74.47
98601_f3_int3_2010_09_14_comm,98601,male,s,0.11999999999999034,78.59,78.71,6,ɛ,y,s.y.s,78.59,78.83,processus,p.ʁ.ɔ.s.ɛ.s.y.s,78.31,78.83,74.47,74.47
98601_f3_int3_2010_09_14_comm,98601,male,s,0.0799999999999983,79.11,79.19,3,ɔ̃,y,s.y.l,79.11,79.28,consultation,k.ɔ̃.s.y.l.t.a.s.j.ɔ̃,78.95,79.79,74.47,74.47
98601_f3_int3_2010_09_14_comm,98601,male,s,0.09000000000000341,82.17,82.26,1,ʁ,ɛ,s.ɛ.t,82.17,82.4,cette,s.ɛ.t,82.17,82.4,82.04,82.04
98601_f3_int3_2010_09_14_comm,98601,male,s,0.09000000000000341,82.55,82.64,3,ɔ̃,y,s.y.l,82.55,82.72,consultation,k.ɔ̃.s.y.l.t.a.s.j.ɔ̃,82.4,83.13,82.04,82.04
98601_f3_int3_2010_09_14_comm,98601,male,s,0.12999999999999545,85.06,85.19,1,e,i,s.i,85.06,85.24,citoyens,s.i.t.w.a.j.ɛ̃,85.06,85.53,82.04,82.04
98601_f3_int3_2010_09_14_comm,98601,male,s,0.10999999999999943,88.34,88.45,5,ʁ,e,s.e,88.34,88.52,intéressés,ɛ̃.t.e.ʁ.s.e,87.99,88.52,87.25,87.25
98601_f3_int3_2010_09_14_comm,98601,male,s,0.09000000000000341,89.91,90.0,1,ɔ̃,y,s.y,89.91,90.03,supplémentaire,s.y.p.l.e.m.ɑ̃.t.ɜ.ʁ,89.91,90.5,87.25,87.25
98601_f4_int4_2010_09_14_comm,98601,male,s,0.10999999999999999,0.37,0.48,1,<SIL>,y,s.y.ʁ,0.37,0.55,sur,s.y.ʁ,0.37,0.55,0.37,0.37
98601_f4_int4_2010_09_14_comm,98601,male,s,0.1200000000000001,0.97,1.09,1,ə,e,s.e,0.97,1.16,ces,s.e,0.97,1.16,0.37,0.37
98601_f4_int4_2010_09_14_comm,98601,male,s,0.17999999999999994,1.79,1.97,1,e,i,s.i,1.79,2.0,citoyens,s.i.t.w.a.j.ɛ̃,1.79,2.52,0.37,0.37
98601_f4_int4_2010_09_14_comm,98601,male,s,0.08000000000000007,5.59,5.67,1,ə,a,s.a,5.59,5.75,s'attendre,s.a.t.ɑ̃.d.ʁ,5.59,6.13,4.89,4.89
98601_f4_int4_2010_09_14_comm,98601,male,s,0.08999999999999986,6.16,6.25,1,a,ə,s.ə,6.16,6.3,ce,s.ə,6.16,6.3,4.89,4.89
98601_f4_int4_2010_09_14_comm,98601,male,s,0.15000000000000036,10.34,10.49,1,<SIL>,ɛ,s.ɛ.ʁ,10.34,10.64,certains,s.ɛ.ʁ.t.ɛ̃,10.34,10.8,10.34,10.34
98601_f4_int4_2010_09_14_comm,98601,male,s,0.09999999999999964,14.71,14.81,1,n,y,s.y.ʁ,14.71,14.91,surprise,s.y.ʁ.p.ʁ.i.z,14.71,15.18,14.46,14.46
98601_f4_int4_2010_09_14_comm,98601,male,s,0.15000000000000213,16.97,17.12,1,e,e,s.e,16.97,17.17,s'éloigne,s.e.l.w.a.ɲ,16.97,17.47,15.85,15.85
98601_f4_int4_2010_09_14_comm,98601,male,s,0.08000000000000185,20.11,20.19,3,ɔ̃,y,s.y.l,20.11,20.27,consultations,k.ɔ̃.s.y.l.t.a.s.j.ɔ̃,19.96,20.63,19.25,19.25
98601_f4_int4_2010_09_14_comm,98601,male,s,0.21999999999999886,21.59,21.81,1,<SIL>,œ,s.œ.l,21.59,21.98,seul,s.œ.l,21.59,21.98,21.59,21.59
98601_f4_int4_2010_09_14_comm,98601,male,s,0.16000000000000014,23.13,23.29,1,ɔ̃,y,s.y.ʁ,23.13,23.4,survit,s.y.ʁ.v.i,23.13,23.62,21.59,21.59
98601_f4_int4_2010_09_14_comm,98601,male,s,0.05000000000000071,25.66,25.71,1,ə,a,s.a,25.66,25.77,sa,s.a,25.66,25.77,24.27,24.27
98601_f4_int4_2010_09_14_comm,98601,male,s,0.08999999999999986,25.77,25.86,1,a,y,s.y.p.s,25.77,26.04,substance,s.y.p.s.t.ɑ̃.s,25.77,26.47,24.27,24.27
98601_f4_int4_2010_09_14_comm,98601,male,s,0.08000000000000185,30.81,30.89,1,ɑ̃,a,s.a,30.81,30.94,sa,s.a,30.81,30.94,30.67,30.67
98601_f4_int4_2010_09_14_comm,98601,male,s,0.11999999999999744,34.18,34.3,3,ɔ̃,ɛ,s.ɛ.ʁ,34.18,34.43,conservait,k.ɔ̃.s.ɛ.ʁ.v.ɛ,34.02,34.68,30.67,30.67
98601_f4_int4_2010_09_14_comm,98601,male,s,0.09999999999999432,36.88,36.98,1,e,u,s.u,36.88,37.02,souligné,s.u.ʎ.i.ɲ.e,36.88,37.2,36.3,36.3
98601_f4_int4_2010_09_14_comm,98601,male,s,0.0899999999999963,37.32,37.41,4,e,e,s.e,37.32,37.46,précédemment,p.ʁ.e.s.e.d.a.m.ɑ̃,37.2,37.65,36.3,36.3
98601_f4_int4_2010_09_14_comm,98601,male,s,0.14000000000000057,41.5,41.64,4,ɔ,ɛ,s.ɛ.d,41.5,41.78,procède,p.ʁ.ɔ.s.ɛ.d,41.33,41.78,40.54,40.54
98601_f4_int4_2010_09_14_comm,98601,male,s,0.10000000000000142,42.68,42.78,1,ɑ̃,i,s.i.s,42.68,42.86,systématique,s.i.s.t.e.m.a.t.i.k,42.68,43.28,40.54,40.54
98601_f4_int4_2010_09_14_comm,98601,male,s,0.0899999999999963,43.52,43.61,1,a,i,s.i.ʁ,43.52,43.72,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,43.52,44.25,40.54,40.54
98601_f4_int4_2010_09_14_comm,98601,male,s,0.09999999999999432,53.02,53.12,3,ɔ̃,ɛ,s.ɛ.ʁ,53.02,53.25,conservant,k.ɔ̃.s.ɛ.ʁ.v.ɑ̃,52.85,53.38,52.68,52.68
98601_f4_int4_2010_09_14_comm,98601,male,s,0.10999999999999943,53.52,53.63,1,ə,ɛ̃,s.ɛ̃,53.52,53.73,cinq,s.ɛ̃,53.52,53.73,52.68,52.68
98601_f4_int4_2010_09_14_comm,98601,male,s,0.09000000000000341,54.04,54.13,1,t,ɑ̃,s.ɑ̃,54.04,54.24,cent,s.ɑ̃,54.04,54.24,52.68,52.68
98601_f4_int4_2010_09_14_comm,98601,male,s,0.10000000000000142,56.0,56.1,4,a,i,s.i,56.0,56.17,voici,v.w.a.s.i,55.86,56.17,55.86,55.86
98601_f4_int4_2010_09_14_comm,98601,male,s,0.0899999999999963,61.57,61.66,3,ɔ̃,ɛ,s.ɛ.ʁ,61.57,61.73,conservait,k.ɔ̃.s.ɛ.ʁ.v.ɛ,61.41,61.87,60.08,60.08
98601_f4_int4_2010_09_14_comm,98601,male,s,0.07000000000000028,62.03,62.1,4,a,ɑ̃,s.ɑ̃.t,62.03,62.25,soixante,s.w.a.s.ɑ̃.t,61.87,62.25,60.08,60.08
98601_f4_int4_2010_09_14_comm,98601,male,s,0.10000000000000142,62.65,62.75,4,ʁ,ɑ̃,s.ɑ̃,62.65,62.84,pourcent,p.u.ʁ.s.ɑ̃,62.48,62.84,60.08,60.08
98601_f4_int4_2010_09_14_comm,98601,male,s,0.10999999999999943,66.65,66.76,1,t,ɛ̃,s.ɛ̃.k,66.65,66.99,cinq,s.ɛ̃.k,66.65,66.99,60.08,60.08
98601_f4_int4_2010_09_14_comm,98601,male,s,0.11999999999999034,67.15,67.27,4,ʁ,ɑ̃,s.ɑ̃,67.15,67.3,pourcent,p.u.ʁ.s.ɑ̃,67.04,67.3,60.08,60.08
98601_f4_int4_2010_09_14_comm,98601,male,s,0.09000000000000341,69.49,69.58,3,ɔ̃,ɛ,s.ɛ.ʁ,69.49,69.67,conservait,k.ɔ̃.s.ɛ.ʁ.v.ɛ,69.36,69.77,68.15,68.15
98601_f4_int4_2010_09_14_comm,98601,male,s,0.07000000000000739,69.94,70.01,4,a,ɑ̃,s.ɑ̃.t,69.94,70.17,soixante,s.w.a.s.ɑ̃.t,69.77,70.17,68.15,68.15
98601_f4_int4_2010_09_14_comm,98601,male,s,0.10000000000000853,70.58,70.68,4,ʁ,ɑ̃,s.ɑ̃,70.58,70.77,pourcent,p.u.ʁ.s.ɑ̃,70.41,70.77,68.15,68.15
98601_f4_int4_2010_09_14_comm,98601,male,s,0.12999999999999545,74.01,74.14,1,ɑ̃,u,s.u,74.01,74.19,soustrait,s.u.s.t.ʁ.ɛ,74.01,74.56,68.15,68.15
98601_f4_int4_2010_09_14_comm,98601,male,s,0.10999999999999943,75.29,75.4,1,ɛ̃,ɛ̃,s.ɛ̃.k,75.29,75.57,cinq,s.ɛ̃.k,75.29,75.57,74.88,74.88
98601_f4_int4_2010_09_14_comm,98601,male,s,0.10999999999999943,75.68,75.79,4,ʁ,ɑ̃,s.ɑ̃,75.68,75.85,pourcent,p.u.ʁ.s.ɑ̃,75.57,75.85,74.88,74.88
98601_f4_int4_2010_09_14_comm,98601,male,ʃ,0.10999999999999943,78.46,78.57,4,i,ɛ,ʃ.ɛ,78.46,78.62,affichait,a.f.i.ʃ.ɛ,78.27,78.62,77.1,77.1
98601_f4_int4_2010_09_14_comm,98601,male,s,0.10999999999999943,85.9,86.01,1,t,ɛ,s.ɛ.ʁ,85.9,86.09,certaines,s.ɛ.ʁ.t.ɛ.n,85.9,86.32,84.03,84.03
98601_f4_int4_2010_09_14_comm,98601,male,s,0.14000000000000057,89.46,89.6,1,e,u,s.u.ʁ.s,89.46,89.91,sources,s.u.ʁ.s,89.46,89.91,87.57,87.57
98601_f4_int4_2010_09_14_comm,98601,male,s,0.1600000000000108,90.35,90.51,1,<SIL>,ə,s.ə,90.35,90.58,se,s.ə,90.35,90.58,90.35,90.35
98601_f4_int4_2010_09_14_comm,98601,male,s,0.0799999999999983,91.15,91.23,1,a,i,s.i.ʁ,91.15,91.33,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,91.15,91.84,90.35,90.35
98601_f4_int4_2010_09_14_comm,98601,male,s,0.14999999999999147,94.56,94.71,1,t,ɛ̃,s.ɛ̃,94.56,94.79,saint,s.ɛ̃,94.56,94.79,93.1,93.1
98601_f4_int4_2010_09_14_comm,98601,male,ʃ,0.10999999999999943,96.84,96.95,1,ə,ɛ,ʃ.ɛ.ʁ,96.84,97.05,sherbrooke,ʃ.ɛ.ʁ.b.ʁ.u.k,96.84,97.25,96.32,96.32
98601_f4_int4_2010_09_14_comm,98601,male,s,0.1799999999999926,97.64,97.82,1,<SIL>,ə,s.ə,97.64,97.86,se,s.ə,97.64,97.86,97.64,97.64
98601_f5_int5_2010_09_14_comm,98601,male,s,0.09999999999999998,0.56,0.66,1,<SIL>,e,s.e,0.56,0.71,c'est,s.e,0.56,0.71,0.56,0.56
98601_f5_int5_2010_09_14_comm,98601,male,s,0.13000000000000012,1.46,1.59,1,e,ɛ,s.ɛ.t,1.46,1.74,sept,s.ɛ.t,1.46,1.74,0.56,0.56
98601_f5_int5_2010_09_14_comm,98601,male,s,0.06999999999999984,1.87,1.94,5,i,i,s.i,1.87,1.98,municipalités,m.y.ɲ.i.s.i.p.a.ʎ.i.t.e,1.74,2.26,0.56,0.56
98601_f5_int5_2010_09_14_comm,98601,male,s,0.1200000000000001,2.92,3.04,1,e,u,s.u.ʁ.s,2.92,3.33,sources,s.u.ʁ.s,2.92,3.33,0.56,0.56
98601_f5_int5_2010_09_14_comm,98601,male,s,0.0699999999999994,4.65,4.72,1,k,e,s.e,4.65,4.77,ses,s.e,4.65,4.77,3.76,3.76
98601_f5_int5_2010_09_14_comm,98601,male,s,0.07000000000000028,5.87,5.94,1,ø,ɑ̃,s.ɑ̃,5.87,6.06,cent,s.ɑ̃,5.87,6.06,3.76,3.76
98601_f5_int5_2010_09_14_comm,98601,male,s,0.08000000000000007,6.06,6.14,1,ɑ̃,ɛ̃,s.ɛ̃.k,6.06,6.26,cinq,s.ɛ̃.k,6.06,6.26,3.76,3.76
98601_f5_int5_2010_09_14_comm,98601,male,s,0.1800000000000015,9.28,9.46,1,<SIL>,ə,s.ə,9.28,9.53,se,s.ə,9.28,9.53,9.28,9.28
98601_f5_int5_2010_09_14_comm,98601,male,s,0.10000000000000142,17.16,17.26,1,e,ə,s.ə,17.16,17.33,se,s.ə,17.16,17.33,16.02,16.02
98601_f5_int5_2010_09_14_comm,98601,male,s,0.13000000000000256,17.83,17.96,1,ʁ,ɛ̃,s.ɛ̃,17.83,18.08,saint,s.ɛ̃,17.83,18.08,16.02,16.02
98601_f5_int5_2010_09_14_comm,98601,male,s,0.11999999999999744,20.76,20.88,1,<SIL>,ə,s.ə,20.76,20.94,ce,s.ə,20.76,20.94,20.76,20.76
98601_f5_int5_2010_09_14_comm,98601,male,s,0.10000000000000142,21.56,21.66,5,k,ɛ,s.ɛ,21.56,21.68,inacceptable,i.n.a.k.s.ɛ.p.t.a.b.l,21.34,22.07,20.76,20.76
98601_f5_int5_2010_09_14_comm,98601,male,s,0.11999999999999744,22.71,22.83,1,e,u,s.u.ʁ.s,22.71,23.06,sources,s.u.ʁ.s,22.71,23.06,20.76,20.76
98601_f5_int5_2010_09_14_comm,98601,male,s,0.19000000000000128,24.74,24.93,1,ɛ,ɛ,s.ɛ.t,24.74,25.06,cet,s.ɛ.t,24.74,25.06,23.52,23.52
98601_f5_int5_2010_09_14_comm,98601,male,s,0.14000000000000057,26.13,26.27,1,<SIL>,i,s.i,26.13,26.32,si,s.i,26.13,26.32,26.13,26.13
98601_f5_int5_2010_09_14_comm,98601,male,s,0.08999999999999986,26.32,26.41,1,i,ə,s.ə,26.32,26.44,ce,s.ə,26.32,26.44,26.13,26.13
98601_f5_int5_2010_09_14_comm,98601,male,s,0.08999999999999986,31.6,31.69,2,i,i,s.i,31.6,31.74,ici,i.s.i,31.54,31.74,31.06,31.06
98601_f5_int5_2010_09_14_comm,98601,male,s,0.08999999999999986,31.74,31.83,1,i,ə,s.ə,31.74,31.88,se,s.ə,31.74,31.88,31.06,31.06
98601_f5_int5_2010_09_14_comm,98601,male,s,0.10999999999999943,32.37,32.48,1,e,y,s.y.ʁ,32.37,32.55,sur,s.y.ʁ,32.37,32.55,31.06,31.06
98601_f5_int5_2010_09_14_comm,98601,male,s,0.060000000000002274,36.22,36.28,1,ɑ̃,ɔ̃,s.ɔ̃,36.22,36.37,son,s.ɔ̃,36.22,36.37,35.1,35.1
98601_f5_int5_2010_09_14_comm,98601,male,s,0.0799999999999983,37.02,37.1,1,e,i,s.i.ʁ,37.02,37.21,circonscriptions,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,37.02,37.85,35.1,35.1
98601_f5_int5_2010_09_14_comm,98601,male,s,0.10000000000000142,43.37,43.47,5,a,i,s.i,43.37,43.5,capacité,k.a.p.a.s.i.t.e,43.06,43.6,42.5,42.5
98601_f5_int5_2010_09_14_comm,98601,male,s,0.09000000000000341,45.62,45.71,1,e,e,s.e,45.62,45.85,ses,s.e,45.62,45.85,44.93,44.93
98601_f5_int5_2010_09_14_comm,98601,male,ʃ,0.12999999999999545,47.1,47.23,1,ʁ,e,ʃ.e,47.1,47.36,chez,ʃ.e,47.1,47.36,46.93,46.93
98601_f5_int5_2010_09_14_comm,98601,male,s,0.11999999999999744,49.14,49.26,1,ə,i,s.i,49.14,49.3,citoyen,s.i.t.w.a.j.ɛ̃,49.14,49.63,46.93,46.93
98601_f5_int5_2010_09_14_comm,98601,male,s,0.11999999999999744,49.71,49.83,1,ɑ,ə,s.ə,49.71,49.91,ce,s.ə,49.71,49.91,46.93,46.93
98601_f5_int5_2010_09_14_comm,98601,male,s,0.09999999999999432,51.09,51.19,4,ʁ,ɔ,s.ɔ,51.09,51.24,personnellement,p.ɛ.ʁ.s.ɔ.n.ɛ.l.m.ɑ̃,50.9,51.61,46.93,46.93
98601_f5_int5_2010_09_14_comm,98601,male,s,0.10999999999999943,51.61,51.72,1,ɑ̃,ɔ̃,s.ɔ̃,51.61,51.8,son,s.ɔ̃,51.61,51.8,46.93,46.93
98601_f5_int5_2010_09_14_comm,98601,male,ʃ,0.11999999999999744,55.0,55.12,4,ɑ̃,i,ʃ.i.ʁ,55.0,55.41,franchir,f.ʁ.ɑ̃.ʃ.i.ʁ,54.75,55.41,53.05,53.05
98601_f5_int5_2010_09_14_comm,98601,male,s,0.17999999999999972,55.76,55.94,1,<SIL>,ɑ̃,s.ɑ̃,55.76,56.05,sans,s.ɑ̃,55.76,56.05,55.76,55.76
98601_f5_int5_2010_09_14_comm,98601,male,s,0.10999999999999943,56.82,56.93,1,ʁ,ɛ,s.ɛ.t,56.82,57.01,cette,s.ɛ.t,56.82,57.01,55.76,55.76
98601_f5_int5_2010_09_14_comm,98601,male,s,0.14999999999999858,57.2,57.35,5,k,i,s.i,57.2,57.39,proximité,p.ʁ.ɔ.k.s.i.m.i.t.e,57.01,57.62,55.76,55.76
98601_f5_int5_2010_09_14_comm,98601,male,s,0.0899999999999963,58.6,58.69,1,k,ɔ̃,s.ɔ̃,58.6,58.81,son,s.ɔ̃,58.6,58.81,55.76,55.76
98601_f5_int5_2010_09_14_comm,98601,male,ʃ,0.1600000000000037,63.79,63.95,1,œ̃,ɔ,ʃ.ɔ.k,63.79,64.15,choc,ʃ.ɔ.k,63.79,64.15,63.22,63.22
98601_f5_int5_2010_09_14_comm,98601,male,s,0.12999999999999545,66.67,66.8,1,e,u,s.u.ʁ.s,66.67,67.08,sources,s.u.ʁ.s,66.67,67.08,65.38,65.38
98601_f5_int5_2010_09_14_comm,98601,male,s,0.21999999999999886,68.33,68.55,1,l,ɑ̃,s.ɑ̃,68.33,68.81,centre,s.ɑ̃.t.ʁ.ə,68.33,69.01,65.38,65.38
98601_f5_int5_2010_09_14_comm,98601,male,s,0.0899999999999892,73.12,73.21,1,ʁ,a,s.a,73.12,73.24,sa,s.a,73.12,73.24,72.46,72.46
98601_f5_int5_2010_09_14_comm,98601,male,s,0.09000000000000341,73.24,73.33,1,a,i,s.i.t,73.24,73.48,situation,s.i.t.ɥ.a.s.j.ɔ̃,73.24,73.85,72.46,72.46
98601_f5_int5_2010_09_14_comm,98601,male,s,0.10999999999999943,76.53,76.64,1,e,ɔ,s.ɔ,76.53,76.7,sociale,s.ɔ.s.j.a.l,76.53,77.21,72.46,72.46
98601_f5_int5_2010_09_14_comm,98601,male,s,0.11999999999999034,79.73,79.85,1,e,i,s.i,79.73,79.89,citoyens,s.i.t.w.a.j.ɛ̃,79.73,80.19,79.5,79.5
98601_f5_int5_2010_09_14_comm,98601,male,ʃ,0.12000000000000455,81.36,81.48,1,ə,ɛ,ʃ.ɛ.ʁ,81.36,81.58,sherbrooke,ʃ.ɛ.ʁ.b.ʁ.u.k,81.36,81.98,79.5,79.5
98601_f5_int5_2010_09_14_comm,98601,male,s,0.22999999999998977,82.68,82.91,1,t,ɛ̃,s.ɛ̃,82.68,83.01,saint,s.ɛ̃,82.68,83.01,79.5,79.5
98601_f5_int5_2010_09_14_comm,98601,male,ʃ,0.11999999999999034,85.45,85.57,1,a,ɛ,ʃ.ɛ.ʁ,85.45,85.67,sherbrooke,ʃ.ɛ.ʁ.b.ʁ.u.k,85.45,85.99,84.31,84.31
98601_f5_int5_2010_09_14_comm,98601,male,s,0.12999999999999545,86.2,86.33,1,i,i,s.i,86.2,86.39,s'identifient,s.i.d.ɑ̃.t.i.f.i,86.2,86.84,84.31,84.31
98601_f6_int6_2010_09_14_comm,98601,male,s,0.09999999999999964,6.58,6.68,1,<SIL>,e,s.e.t,6.58,6.79,c'est,s.e.t,6.58,6.79,6.58,6.58
98601_f6_int6_2010_09_14_comm,98601,male,ʃ,0.09000000000000075,6.89,6.98,1,œ̃,ɑ̃,ʃ.ɑ̃.ʒ,6.89,7.16,changement,ʃ.ɑ̃.ʒ.m.ɑ̃,6.89,7.32,6.58,6.58
98601_f6_int6_2010_09_14_comm,98601,male,s,0.08000000000000007,8.18,8.26,1,ʁ,e,s.e,8.18,8.4,ces,s.e,8.18,8.4,6.58,6.58
98601_f6_int6_2010_09_14_comm,98601,male,ʃ,0.11999999999999922,14.88,15.0,1,e,ɛ,ʃ.ɛ.ʁ,14.88,15.07,sherbrooke,ʃ.ɛ.ʁ.b.ʁ.u.k,14.88,15.21,10.69,10.69
98601_f6_int6_2010_09_14_comm,98601,male,s,0.0799999999999983,21.14,21.22,1,l,i,s.i.ʁ,21.14,21.31,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,21.14,21.92,19.69,19.69
98601_f6_int6_2010_09_14_comm,98601,male,s,0.07000000000000028,30.87,30.94,5,i,i,s.i,30.87,30.98,municipalités,m.y.ɲ.i.s.i.p.a.ʎ.i.t.e,30.71,31.27,30.2,30.2
98601_f6_int6_2010_09_14_comm,98601,male,s,0.09000000000000341,33.16,33.25,1,a,ə,s.ə,33.16,33.34,ce,s.ə,33.16,33.34,32.88,32.88
98601_f6_int6_2010_09_14_comm,98601,male,s,0.10000000000000142,45.69,45.79,1,a,ə,s.ə,45.69,45.85,celui,s.ə.l.ɥ.i,45.69,45.98,45.57,45.57
98601_f6_int6_2010_09_14_comm,98601,male,s,0.10000000000000142,49.29,49.39,1,ə,e,s.e,49.29,49.45,ces,s.e,49.29,49.45,48.45,48.45
98601_f6_int6_2010_09_14_comm,98601,male,s,0.07000000000000028,49.61,49.68,5,i,i,s.i,49.61,49.72,municipalités,m.y.ɲ.i.s.i.p.a.ʎ.i.t.e,49.45,50.06,48.45,48.45
98601_f6_int6_2010_09_14_comm,98601,male,s,0.11999999999999744,60.45,60.57,1,e,ɛ,s.ɛ.l,60.45,60.67,celle,s.ɛ.l,60.45,60.67,58.32,58.32
98601_f6_int6_2010_09_14_comm,98601,male,s,0.07000000000000739,64.41,64.48,1,n,i,s.i.ʁ,64.41,64.6,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,64.41,65.14,63.81,63.81
98601_f6_int6_2010_09_14_comm,98601,male,s,0.13000000000000966,70.85,70.98,3,a,i,s.i.l,70.85,71.07,facilement,f.a.s.i.l.m.ɑ̃,70.71,71.21,70.05,70.05
98601_f6_int6_2010_09_14_comm,98601,male,s,0.1700000000000017,79.38,79.55,1,t,ə,s.ə,79.38,79.61,se,s.ə,79.38,79.61,77.66,77.66
98601_f6_int6_2010_09_14_comm,98601,male,s,0.0799999999999983,80.12,80.2,1,n,y,s.y.ʁ,80.12,80.26,sur,s.y.ʁ,80.12,80.26,77.66,77.66
98601_f6_int6_2010_09_14_comm,98601,male,s,0.23999999999999488,83.98,84.22,1,<SIL>,i,s.i,83.98,84.27,si,s.i,83.98,84.27,83.98,83.98
98601_f7_int7_2010_09_14_comm,98601,male,s,0.09000000000000008,1.49,1.58,3,ɔ̃,y,s.y.l,1.49,1.66,consultation,k.ɔ̃.s.y.l.t.a.s.j.ɔ̃,1.33,2.09,0.74,0.74
98601_f7_int7_2010_09_14_comm,98601,male,s,0.08000000000000007,7.22,7.3,5,i,i,s.i,7.22,7.34,municipalités,m.y.ɲ.i.s.i.p.a.ʎ.i.t.e,7.05,7.63,5.86,5.86
98601_f7_int7_2010_09_14_comm,98601,male,s,0.08000000000000007,7.74,7.82,1,a,i,s.i.ʁ,7.74,7.9,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,7.74,8.39,5.86,5.86
98601_f7_int7_2010_09_14_comm,98601,male,s,0.08000000000000007,15.25,15.33,1,ə,ɑ̃,s.ɑ̃,15.25,15.42,sentiment,s.ɑ̃.t.i.m.ɑ̃,15.25,15.64,15.15,15.15
98601_f7_int7_2010_09_14_comm,98601,male,s,0.08999999999999986,16.44,16.53,1,ə,ə,s.ə,16.44,16.57,se,s.ə,16.44,16.57,15.15,15.15
98601_f7_int7_2010_09_14_comm,98601,male,s,0.08999999999999986,29.16,29.25,1,a,i,s.i.ʁ,29.16,29.34,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,29.16,29.93,28.18,28.18
