discourse,speaker,gender,phone,phone_duration,phone_begin,phone_end,phone_position,previous_phone,following_phone,syllable,syllable_begin,syllable_end,word,transcription,word_begin,word_end,utterance_begin,utterance_end,measurement,original_rate,downsampled_to,spectral_peak_full,spectral_cog,F_M
98601_f10_int11_2010_09_14_comm,98601,male,s,0.130000000000003,38.94,39.07,2,o,i,s.i,38.94,39.11,aussi,o.s.i,38.87,39.11,38.22,38.22,0.5,44100,22050,3889.49416342412,4597.24455895339,3889.49416342412
98601_f10_int11_2010_09_14_comm,98601,male,s,0.0999999999999943,47.63,47.73,2,e,ɛ,s.ɛ,47.63,47.76,essaie,e.s.ɛ,47.58,47.76,42.21,42.21,0.5,44100,22050,5033.46303501946,5374.96009472386,5033.46303501946
98601_f10_int11_2010_09_14_comm,98601,male,s,0.0999999999999943,49.2,49.3,3,ɔ̃,ɛ̃,s.ɛ̃,49.2,49.42,consensus,k.ɔ̃.s.ɛ̃.s.y.s,49.03,49.72,48.93,48.93,0.5,44100,22050,3803.69649805447,4970.45704730518,3803.69649805447
98601_f10_int11_2010_09_14_comm,98601,male,s,0.100000000000001,49.42,49.52,5,ɛ̃,y,s.y.s,49.42,49.72,consensus,k.ɔ̃.s.ɛ̃.s.y.s,49.03,49.72,48.93,48.93,0.5,44100,22050,3460.50583657588,4461.52673280988,3460.50583657588
98601_f10_int11_2010_09_14_comm,98601,male,s,0.120000000000005,50.65,50.77,3,ɔ,i,s.i.b.l,50.65,51.09,possible,p.ɔ.s.i.b.l,50.54,51.09,48.93,48.93,0.5,44100,22050,4690.27237354086,4853.14453238454,4690.27237354086
98601_f10_int11_2010_09_14_comm,98601,male,s,0.109999999999999,53.49,53.6,1,a,a,s.a,53.49,53.65,satisfaction,s.a.t.i.s.f.a.k.s.j.ɔ̃,53.49,54.16,51.81,51.81,0.5,44100,22050,5119.2607003891,5616.60170111403,5119.2607003891
98601_f10_int11_2010_09_14_comm,98601,male,s,0.0700000000000003,61.98,62.05,1,i,ə,s.ə,61.98,62.23,se,s.ə,61.98,62.23,55.92,55.92,0.5,44100,22050,4375.68093385214,4913.41879851918,4375.68093385214
98601_f10_int11_2010_09_14_comm,98601,male,s,0.170000000000002,62.23,62.4,1,ə,i,s.i,62.23,62.43,situe,s.i.t.y,62.23,62.51,55.92,55.92,0.5,44100,22050,4490.07782101167,5518.32780065086,4490.07782101167
98601_f10_int11_2010_09_14_comm,98601,male,s,0.100000000000001,63.26,63.36,4,ʁ,ɑ̃,s.ɑ̃,63.26,63.41,pourcent,p.u.ʁ.s.ɑ̃,63.08,63.41,55.92,55.92,0.5,44100,22050,3489.10505836576,5008.28949116878,3489.10505836576
98601_f10_int11_2010_09_14_comm,98601,male,s,0.100000000000009,65.38,65.48,1,ʁ,ə,s.ə,65.38,65.57,ce,s.ə,65.38,65.57,64.97,64.97,0.5,44100,22050,3431.90661478599,5574.91549994951,3431.90661478599
98601_f10_int11_2010_09_14_comm,98601,male,s,0.109999999999999,71.17,71.28,4,ʁ,ɑ̃,s.ɑ̃,71.17,71.38,pourcent,p.u.ʁ.s.ɑ̃,71.04,71.38,70.72,70.72,0.5,44100,22050,3460.50583657588,4742.87456412199,3460.50583657588
98601_f10_int11_2010_09_14_comm,98601,male,s,0.0900000000000034,76.03,76.12,1,ə,ɛ,s.ɛ,76.03,76.16,sais,s.ɛ,76.03,76.16,75.92,75.92,0.5,44100,22050,3260.31128404669,4470.68908759358,3260.31128404669
98601_f10_int11_2010_09_14_comm,98601,male,s,0.159999999999997,81,81.16,3,i,i,s.i,81,81.34,d'ici,d.i.s.i,80.9,81.34,80.15,80.15,0.5,44100,22050,5691.24513618677,6123.89226946842,5691.24513618677
98601_f10_int11_2010_09_14_comm,98601,male,s,0.159999999999997,81.43,81.59,1,œ,ɛ̃,s.ɛ̃.k,81.43,81.73,cinq,s.ɛ̃.k,81.43,81.73,80.15,80.15,0.5,44100,22050,4690.27237354086,5190.5461734754,4690.27237354086
98601_f10_int11_2010_09_14_comm,98601,male,s,0.11999999999999,81.73,81.85,1,k,i,s.i,81.73,81.91,six,s.i,81.73,81.91,80.15,80.15,0.5,44100,22050,4776.07003891051,5104.87621954801,4776.07003891051
98601_f10_int11_2010_09_14_comm,98601,male,s,0.159999999999997,81.91,82.07,1,i,ɛ,s.ɛ.t,81.91,82.23,sept,s.ɛ.t,81.91,82.23,80.15,80.15,0.5,44100,22050,4890.46692607004,5483.33885301625,4890.46692607004
98601_f10_int11_2010_09_14_comm,98601,male,s,0.11999999999999,83.76,83.88,1,e,ɛ,s.ɛ.t,83.76,84.01,cet,s.ɛ.t,83.76,84.01,82.87,82.87,0.5,44100,22050,5033.46303501946,5573.54450247886,5033.46303501946
98601_f10_int11_2010_09_14_comm,98601,male,s,0.0699999999999932,85.23,85.3,1,ɛ,ɑ,s.ɑ,85.23,85.34,ça,s.ɑ,85.23,85.34,85.17,85.17,0.5,44100,22050,4861.86770428016,5202.0626016964,4861.86770428016
98601_f10_int11_2010_09_14_comm,98601,male,s,0.0799999999999983,85.92,86,1,spn,e,s.e.t,85.92,86.1,c'est,s.e.t,85.92,86.1,85.17,85.17,0.5,44100,22050,5834.24124513619,6433.7064806197,5834.24124513619
98601_f11_int13_2010_09_14_comm,98601,male,s,0.14,0.63,0.77,1,<SIL>,y,s.y.ʁ,0.63,0.85,sur,s.y.ʁ,0.63,0.85,0.63,0.63,0.5,44100,22050,3460.50583657588,4745.91600743097,3460.50583657588
98601_f11_int13_2010_09_14_comm,98601,male,s,0.0999999999999999,1.12,1.22,4,ʁ,ɑ̃,s.ɑ̃,1.12,1.34,pourcentage,p.u.ʁ.s.ɑ̃.t.a.ʒ,0.96,1.62,0.63,0.63,0.5,44100,22050,3517.70428015564,5469.81031674753,3517.70428015564
98601_f11_int13_2010_09_14_comm,98601,male,s,0.0800000000000001,1.68,1.76,1,ə,ɛ,s.ɛ.t,1.68,1.87,cette,s.ɛ.t,1.68,1.87,0.63,0.63,0.5,44100,22050,4804.66926070039,5459.78895637028,4804.66926070039
98601_f11_int13_2010_09_14_comm,98601,male,s,0.1,3.5,3.6,1,y,ɛ,s.ɛ.k,3.5,3.72,secteur,s.ɛ.k.t.œ.ʁ,3.5,3.88,0.63,0.63,0.5,44100,22050,4089.68871595331,5562.8356162164,4089.68871595331
98601_f12_int15_2010_09_14_comm,98601,male,s,0.11,1.21,1.32,4,ʁ,ɑ̃,s.ɑ̃,1.21,1.45,pourcent,p.u.ʁ.s.ɑ̃,1.04,1.45,0.52,0.52,0.5,44100,22050,3574.90272373541,5687.20028432719,3574.90272373541
98601_f12_int15_2010_09_14_comm,98601,male,s,0.17,2.43,2.6,1,ʁ,i,s.i,2.43,2.63,si,s.i,2.43,2.63,2.26,2.26,0.5,44100,22050,5205.05836575875,5562.43746595818,5205.05836575875
98601_f12_int15_2010_09_14_comm,98601,male,s,0.1,3.8,3.9,1,ɔ̃,e,s.e,3.8,3.93,c'est,s.e,3.8,3.93,2.26,2.26,0.5,44100,22050,4461.47859922179,5670.99335930521,4461.47859922179
98601_f12_int15_2010_09_14_comm,98601,male,s,0.0800000000000001,4.04,4.12,1,ɑ̃,ə,s.ə,4.04,4.17,ce,s.ə,4.04,4.17,2.26,2.26,0.5,44100,22050,3632.10116731518,4726.12517313987,3632.10116731518
98601_f12_int15_2010_09_14_comm,98601,male,s,0.0999999999999996,4.17,4.27,1,ə,ɛ,s.ɛ.k,4.17,4.38,secteur,s.ɛ.k.t.œ.ʁ,4.17,4.61,2.26,2.26,0.5,44100,22050,5004.86381322957,5557.33984808251,5004.86381322957
98601_f12_int15_2010_09_14_comm,98601,male,s,0.11,4.72,4.83,1,l,ə,s.ə,4.72,4.87,se,s.ə,4.72,4.87,2.26,2.26,0.5,44100,22050,3832.29571984436,4092.77470811918,3832.29571984436
98601_f12_int15_2010_09_14_comm,98601,male,s,0.0999999999999996,5,5.1,1,ɛ,ɑ̃,s.ɑ̃,5,5.21,sentir,s.ɑ̃.t.i.ʁ,5,5.39,2.26,2.26,0.5,44100,22050,5004.86381322957,5813.26774070213,5004.86381322957
98601_f12_int15_2010_09_14_comm,98601,male,s,0.0800000000000001,5.39,5.47,1,ʁ,y,s.y.ʁ,5.39,5.65,surtout,s.y.ʁ.t.u,5.39,5.89,2.26,2.26,0.5,44100,22050,3431.90661478599,5349.86378177001,3431.90661478599
98601_f12_int15_2010_09_14_comm,98601,male,s,0.170000000000001,6.31,6.48,1,<SIL>,ɑ,s.ɑ,6.31,6.55,ça,s.ɑ,6.31,6.55,6.31,6.31,0.5,44100,22050,5090.66147859922,5728.71868248044,5090.66147859922
98601_f12_int15_2010_09_14_comm,98601,male,ʃ,0.109999999999999,8.56,8.67,4,ɔ,ɛ,ʃ.ɛ.n,8.56,8.78,prochaines,p.ʁ.ɔ.ʃ.ɛ.n,8.42,8.78,6.31,6.31,0.5,44100,22050,2430.93385214008,2807.40657103984,2430.93385214008
98601_f1_int1_2010_09_14_comm,98601,male,s,0.08,0.24,0.32,1,a,ə,s.ə,0.24,0.35,ce,s.ə,0.24,0.35,0.13,0.13,0.5,44100,22050,1029.5719844358,3495.74449647117,4490.07782101167
98601_f1_int1_2010_09_14_comm,98601,male,s,0.13,0.53,0.66,1,ɑ̃,i,s.i,0.53,0.7,ci,s.i,0.53,0.7,0.13,0.13,0.5,44100,22050,5090.66147859922,5960.42621700227,5090.66147859922
98601_f1_int1_2010_09_14_comm,98601,male,s,0.0800000000000001,5.33,5.41,3,ɑ,e,s.e,5.33,5.44,passer,p.ɑ.s.e,5.19,5.44,5.19,5.19,0.5,44100,22050,4833.26848249027,5356.43131358749,4833.26848249027
98601_f1_int1_2010_09_14_comm,98601,male,s,0.109999999999999,10.93,11.04,1,<SIL>,ɛ,s.ɛ.t,10.93,11.22,cette,s.ɛ.t,10.93,11.22,7.97,7.97,0.5,44100,22050,4604.47470817121,4929.84534772566,4604.47470817121
98601_f1_int1_2010_09_14_comm,98601,male,s,0.0999999999999996,14.99,15.09,1,ʁ,e,s.e,14.99,15.14,c'est,s.e,14.99,15.14,12.34,12.34,0.5,44100,22050,3889.49416342412,5196.71015378473,3889.49416342412
98601_f1_int1_2010_09_14_comm,98601,male,s,0.0899999999999999,17.71,17.8,1,ʁ,y,s.y.ʁ,17.71,17.9,sur,s.y.ʁ,17.71,17.9,17.06,17.06,0.5,44100,22050,4604.47470817121,5101.21511182844,4604.47470817121
98601_f1_int1_2010_09_14_comm,98601,male,s,0.110000000000003,17.9,18.01,1,ʁ,ɛ,s.ɛ.t,17.9,18.24,cette,s.ɛ.t,17.9,18.24,17.06,17.06,0.5,44100,22050,4604.47470817121,5318.45890170528,4604.47470817121
98601_f1_int1_2010_09_14_comm,98601,male,ʃ,0.120000000000001,20.23,20.35,1,e,ɜ,ʃ.ɜ.ʁ,20.23,20.49,chers,ʃ.ɜ.ʁ,20.23,20.49,17.06,17.06,0.5,44100,22050,2402.3346303502,3536.86410241521,2402.3346303502
98601_f1_int1_2010_09_14_comm,98601,male,s,0.109999999999999,21.92,22.03,1,<SIL>,e,s.e,21.92,22.07,c'est,s.e,21.92,22.07,21.92,21.92,0.5,44100,22050,4604.47470817121,5232.79453518937,4604.47470817121
98601_f1_int1_2010_09_14_comm,98601,male,s,0.109999999999999,23.95,24.06,1,a,i,s.i.ʁ,23.95,24.18,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,23.95,24.78,21.92,21.92,0.5,44100,22050,5262.25680933852,5323.72346546558,5262.25680933852
98601_f1_int1_2010_09_14_comm,98601,male,s,0.120000000000001,28.29,28.41,1,ɑ̃,ɛ,s.ɛ.t,28.29,28.51,cette,s.ɛ.t,28.29,28.51,26.3,26.3,0.5,44100,22050,4547.27626459144,6103.36410033703,4547.27626459144
98601_f1_int1_2010_09_14_comm,98601,male,s,0.140000000000001,30.11,30.25,1,<SIL>,ɛ̃,s.ɛ̃,30.11,30.3,simplement,s.ɛ̃.p.l.ə.m.ɑ̃,30.11,30.58,30.11,30.11,0.5,44100,22050,3975.29182879377,5432.34100307974,3975.29182879377
98601_f1_int1_2010_09_14_comm,98601,male,s,0.0700000000000003,31.14,31.21,1,ə,ə,s.ə,31.14,31.24,ce,s.ə,31.14,31.24,30.11,30.11,0.5,44100,22050,4833.26848249027,5483.54818959214,4833.26848249027
98601_f1_int1_2010_09_14_comm,98601,male,s,0.119999999999997,41.25,41.37,5,a,i,s.i,41.25,41.43,capacité,k.a.p.a.s.i.t.e,40.95,41.62,40.24,40.24,0.5,44100,22050,4947.66536964981,5109.79851982752,4947.66536964981
98601_f1_int1_2010_09_14_comm,98601,male,s,0.129999999999995,47.31,47.44,1,<SIL>,ə,s.ə,47.31,47.5,se,s.ə,47.31,47.5,47.31,47.31,0.5,44100,22050,3346.10894941634,5408.01732126646,3346.10894941634
98601_f1_int1_2010_09_14_comm,98601,male,s,0.109999999999999,52.38,52.49,3,ɔ̃,ɛ,s.ɛ.ʁ,52.38,52.57,concernés,k.ɔ̃.s.ɛ.ʁ.n.e,52.22,52.74,49.72,49.72,0.5,44100,22050,4375.68093385214,6282.11520470742,4375.68093385214
98601_f1_int1_2010_09_14_comm,98601,male,s,0.100000000000001,53.51,53.61,1,ʁ,e,s.e,53.51,53.64,ces,s.e,53.51,53.64,53.38,53.38,0.5,44100,22050,5405.25291828794,5796.53787121332,5405.25291828794
98601_f1_int1_2010_09_14_comm,98601,male,s,0.100000000000001,54.18,54.28,1,ʁ,ɛ̃,s.ɛ̃.s,54.18,54.45,s'inscrivent,s.ɛ̃.s.k.ʁ.i.v,54.18,54.65,53.38,53.38,0.5,44100,22050,5119.2607003891,5827.76026603089,5119.2607003891
98601_f1_int1_2010_09_14_comm,98601,male,s,0.100000000000001,61.35,61.45,3,ɔ̃,ɛ,s.ɛ.ʁ,61.35,61.5,concernant,k.ɔ̃.s.ɛ.ʁ.n.ɑ̃,61.21,61.65,61.21,61.21,0.5,44100,22050,3975.29182879377,5437.24993487104,3975.29182879377
98601_f1_int1_2010_09_14_comm,98601,male,s,0.0799999999999983,64.08,64.16,1,e,i,s.i.ʁ,64.08,64.26,circonscriptions,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,64.08,64.82,61.21,61.21,0.5,44100,22050,4861.86770428016,5419.17126941633,4861.86770428016
98601_f1_int1_2010_09_14_comm,98601,male,s,0.159999999999997,65.36,65.52,1,<SIL>,ə,s.ə,65.36,65.55,ce,s.ə,65.36,65.55,65.36,65.36,0.5,44100,22050,4347.08171206226,5315.31579979677,4347.08171206226
98601_f1_int1_2010_09_14_comm,98601,male,s,0.11999999999999,66.7,66.82,1,ə,ɜ,s.ɜ.z,66.7,67,seize,s.ɜ.z,66.7,67,65.36,65.36,0.5,44100,22050,5090.66147859922,5730.34077427716,5090.66147859922
98601_f1_int1_2010_09_14_comm,98601,male,s,0.109999999999999,68.22,68.33,1,ʁ,ɔ̃,s.ɔ̃,68.22,68.42,son,s.ɔ̃,68.22,68.42,65.36,65.36,0.5,44100,22050,4375.68093385214,5036.19360288142,4375.68093385214
98601_f1_int1_2010_09_14_comm,98601,male,s,0.109999999999999,68.78,68.89,2,i,i,s.i,68.78,68.93,ici,i.s.i,68.73,68.93,65.36,65.36,0.5,44100,22050,4461.47859922179,5389.38895087225,4461.47859922179
98601_f1_int1_2010_09_14_comm,98601,male,s,0.0900000000000034,69.05,69.14,3,a,ɑ̃,s.ɑ̃,69.05,69.21,l'assemblée,l.a.s.ɑ̃.b.l.e,68.96,69.31,65.36,65.36,0.5,44100,22050,4747.47081712062,5433.62449832551,4747.47081712062
98601_f1_int1_2010_09_14_comm,98601,male,s,0.0999999999999943,72.29,72.39,3,a,ɑ̃,s.ɑ̃,72.29,72.56,l'assemblée,l.a.s.ɑ̃.b.l.e,72.18,72.8,70.61,70.61,0.5,44100,22050,5348.05447470817,5493.18906309564,5348.05447470817
98601_f1_int1_2010_09_14_comm,98601,male,s,0.0799999999999983,75.88,75.96,3,ɔ̃,y,s.y.l,75.88,76.06,consultation,k.ɔ̃.s.y.l.t.a.s.j.ɔ̃,75.71,76.69,73.69,73.69,0.5,44100,22050,3174.51361867704,3951.54959215352,3174.51361867704
98601_f1_int1_2010_09_14_comm,98601,male,s,0.170000000000002,80.48,80.65,1,ø,œ,s.œ.l,80.48,80.79,seuls,s.œ.l,80.48,80.79,79.94,79.94,0.5,44100,22050,3574.90272373541,5865.55860235735,3574.90272373541
98601_f1_int1_2010_09_14_comm,98601,male,s,0.140000000000001,82.41,82.55,3,ɔ,i,s.i,82.41,82.59,possiblement,p.ɔ.s.i.b.l.ə.m.ɑ̃,82.23,82.85,79.94,79.94,0.5,44100,22050,5033.46303501946,5868.56714943483,5033.46303501946
98601_f1_int1_2010_09_14_comm,98601,male,s,0.100000000000009,83.3,83.4,6,ɑ̃,e,s.e,83.3,83.44,influencer,ɛ̃.f.l.y.ɑ̃.s.e,82.85,83.44,79.94,79.94,0.5,44100,22050,4947.66536964981,5682.45296061719,4947.66536964981
98601_f1_int1_2010_09_14_comm,98601,male,s,0.0800000000000125,86.85,86.93,1,e,i,s.i.ʁ,86.85,87.04,circonscriptions,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,86.85,87.62,84.5,84.5,0.5,44100,22050,4861.86770428016,5449.94302064531,4861.86770428016
98601_f1_int1_2010_09_14_comm,98601,male,s,0.170000000000002,91.36,91.53,3,ɔ̃,i,s.i,91.36,91.57,considérablement,k.ɔ̃.s.i.d.e.ʁ.a.b.l.ə.m.ɑ̃,91.11,92.23,88.65,88.65,0.5,44100,22050,4890.46692607004,5488.85990315031,4890.46692607004
98601_f1_int1_2010_09_14_comm,98601,male,s,0.100000000000009,95.24,95.34,1,a,ɑ̃,s.ɑ̃,95.24,95.44,cent,s.ɑ̃,95.24,95.44,93.95,93.95,0.5,44100,22050,5119.2607003891,5461.97956445122,5119.2607003891
98601_f1_int1_2010_09_14_comm,98601,male,s,0.0900000000000034,96.58,96.67,1,a,i,s.i.ʁ,96.58,96.82,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,96.58,97.4,93.95,93.95,0.5,44100,22050,4461.47859922179,5730.21988528488,4461.47859922179
98601_f2_int2_2010_09_14_comm,98601,male,s,0.09,0.49,0.58,1,ɑ̃,ə,s.ə,0.49,0.65,ce,s.ə,0.49,0.65,0.31,0.31,0.5,44100,22050,4003.89105058366,5281.09150429901,4003.89105058366
98601_f2_int2_2010_09_14_comm,98601,male,s,0.11,1.78,1.89,1,e,ɛ,s.ɛ.ʁ,1.78,1.98,certainement,s.ɛ.ʁ.t.ɛ.n.m.ɑ̃,1.78,2.46,0.31,0.31,0.5,44100,22050,5205.05836575875,5612.4493729013,5205.05836575875
98601_f2_int2_2010_09_14_comm,98601,male,s,0.0800000000000001,6.42,6.5,1,ø,ɔ̃,s.ɔ̃,6.42,6.59,sont,s.ɔ̃,6.42,6.59,5.66,5.66,0.5,44100,22050,2917.12062256809,4317.08046733879,3002.91828793774
98601_f2_int2_2010_09_14_comm,98601,male,s,0.129999999999999,9.49,9.62,5,i,i,s.i,9.49,9.68,municipaux,m.y.ɲ.i.s.i.p.o,9.3,9.9,8.81,8.81,0.5,44100,22050,5777.04280155642,6664.10080907814,5777.04280155642
98601_f2_int2_2010_09_14_comm,98601,male,s,0.0899999999999999,13.14,13.23,3,ɔ̃,y,s.y.l,13.14,13.34,consultés,k.ɔ̃.s.y.l.t.e,12.89,13.52,12.6,12.6,0.5,44100,22050,3117.31517509728,5744.16152884568,3117.31517509728
98601_f2_int2_2010_09_14_comm,98601,male,s,0.0700000000000003,13.52,13.59,1,e,y,s.y.ʁ,13.52,13.67,sur,s.y.ʁ,13.52,13.67,12.6,12.6,0.5,44100,22050,2745.52529182879,4311.89724318014,3374.70817120623
98601_f2_int2_2010_09_14_comm,98601,male,s,0.119999999999999,13.67,13.79,1,ʁ,ɛ,s.ɛ.t,13.67,13.97,cette,s.ɛ.t,13.67,13.97,12.6,12.6,0.5,44100,22050,3832.29571984436,5626.1745558155,3832.29571984436
98601_f2_int2_2010_09_14_comm,98601,male,s,0.109999999999999,20.47,20.58,1,ɛ,i,s.i,20.47,20.62,signifier,s.i.ɲ.i.f.j.e,20.47,20.87,19.52,19.52,0.5,44100,22050,4146.88715953307,5607.53626663509,4146.88715953307
98601_f2_int2_2010_09_14_comm,98601,male,s,0.129999999999999,23.73,23.86,1,ə,u,s.u.s,23.73,24,souscris,s.u.s.k.ʁ.i,23.73,24.12,23.43,23.43,0.5,44100,22050,7407.19844357977,6297.36575928208,6320.4280155642
98601_f2_int2_2010_09_14_comm,98601,male,s,0.120000000000001,24.43,24.55,4,ɛ̃,i,s.i.p,24.43,24.67,principe,p.ʁ.ɛ̃.s.i.p,24.21,24.67,23.43,23.43,0.5,44100,22050,4061.08949416342,5982.21692790965,4061.08949416342
98601_f2_int2_2010_09_14_comm,98601,male,s,0.199999999999999,29.02,29.22,1,l,ə,s.ə,29.02,29.29,se,s.ə,29.02,29.29,23.43,23.43,0.5,44100,22050,3517.70428015564,5347.82220526816,3517.70428015564
98601_f2_int2_2010_09_14_comm,98601,male,s,0.100000000000001,29.29,29.39,1,ə,ɔ̃,s.ɔ̃,29.29,29.48,sont,s.ɔ̃,29.29,29.48,23.43,23.43,0.5,44100,22050,3231.71206225681,5106.88247241229,3231.71206225681
98601_f2_int2_2010_09_14_comm,98601,male,s,0.129999999999995,33.35,33.48,1,<SIL>,e,s.e,33.35,33.54,c'est,s.e,33.35,33.54,33.35,33.35,0.5,44100,22050,4604.47470817121,5632.87214954837,4604.47470817121
98601_f2_int2_2010_09_14_comm,98601,male,s,0.129999999999995,35.35,35.48,4,ɔ,e,s.e,35.35,35.55,procéder,p.ʁ.ɔ.s.e.d.e,35.18,35.64,33.35,33.35,0.5,44100,22050,4061.08949416342,5763.57410397312,4061.08949416342
98601_f2_int2_2010_09_14_comm,98601,male,s,0.0899999999999963,38.42,38.51,1,ə,u,s.u.s,38.42,38.61,souscris,s.u.s.k.ʁ.i,38.42,38.76,38.26,38.26,0.5,44100,22050,8207.9766536965,6629.38764248497,3174.51361867704
98601_f2_int2_2010_09_14_comm,98601,male,s,0.119999999999997,39.34,39.46,4,ɛ̃,i,s.i.p,39.34,39.63,principe,p.ʁ.ɛ̃.s.i.p,39.13,39.63,38.26,38.26,0.5,44100,22050,5090.66147859922,5413.35041351166,5090.66147859922
98601_f2_int2_2010_09_14_comm,98601,male,ʃ,0.140000000000001,39.76,39.9,1,ə,a,ʃ.a.k,39.76,40.04,chaque,ʃ.a.k,39.76,40.04,38.26,38.26,0.5,44100,22050,2173.54085603113,2829.06864084628,2173.54085603113
98601_f2_int2_2010_09_14_comm,98601,male,s,0.100000000000001,40.04,40.14,1,k,i,s.i.ʁ,40.04,40.26,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,40.04,40.79,38.26,38.26,0.5,44100,22050,5004.86381322957,5309.18439045468,5004.86381322957
98601_f2_int2_2010_09_14_comm,98601,male,s,0.129999999999995,43.13,43.26,2,a,y,s.y,43.13,43.31,assurer,a.s.y.ʁ.e,43.02,43.42,42.51,42.51,0.5,44100,22050,7492.99610894942,6604.40523067636,6091.63424124514
98601_f2_int2_2010_09_14_comm,98601,male,s,0.140000000000001,47.8,47.94,3,ɔ̃,i,s.i,47.8,47.97,considérer,k.ɔ̃.s.i.d.e.ʁ.e,47.67,48.4,47.32,47.32,0.5,44100,22050,4061.08949416342,6207.40861411362,4061.08949416342
98601_f2_int2_2010_09_14_comm,98601,male,s,0.130000000000003,49.44,49.57,3,ɔ̃,e,s.e,49.44,49.66,concéder,k.ɔ̃.s.e.d.e,49.21,49.87,48.72,48.72,0.5,44100,22050,4490.07782101167,5829.00419974336,4490.07782101167
98601_f2_int2_2010_09_14_comm,98601,male,s,0.150000000000006,50.41,50.56,7,ʁ,i,s.i.s,50.41,50.73,l'exercice,l.ɛ.ɡ.z.ɛ.ʁ.s.i.s,50.06,50.73,48.72,48.72,0.5,44100,22050,5719.84435797665,6343.50462493975,5719.84435797665
98601_f2_int2_2010_09_14_comm,98601,male,s,0.130000000000003,53.04,53.17,3,a,i,s.i.l,53.04,53.39,facile,f.a.s.i.l,52.91,53.39,48.72,48.72,0.5,44100,22050,5119.2607003891,5606.24142323531,5119.2607003891
98601_f2_int2_2010_09_14_comm,98601,male,s,0.109999999999999,56.07,56.18,1,m,i,s.i,56.07,56.23,si,s.i,56.07,56.23,55.77,55.77,0.5,44100,22050,5662.64591439689,5960.48479296254,5662.64591439689
98601_f2_int2_2010_09_14_comm,98601,male,s,0.119999999999997,56.39,56.51,1,ə,u,s.u.s,56.39,56.66,souscris,s.u.s.k.ʁ.i,56.39,56.81,55.77,55.77,0.5,44100,22050,5977.2373540856,5985.2606476735,5977.2373540856
98601_f2_int2_2010_09_14_comm,98601,male,s,0.109999999999999,56.85,56.96,1,a,ɛ,s.ɛ.ʁ,56.85,57.05,certains,s.ɛ.ʁ.t.ɛ̃,56.85,57.21,55.77,55.77,0.5,44100,22050,5319.45525291829,5938.37934393166,5319.45525291829
98601_f2_int2_2010_09_14_comm,98601,male,s,0.109999999999999,57.42,57.53,4,ɛ̃,i,s.i.p,57.42,57.61,principes,p.ʁ.ɛ̃.s.i.p,57.21,57.61,55.77,55.77,0.5,44100,22050,5576.84824902724,6144.06579749898,5576.84824902724
98601_f2_int2_2010_09_14_comm,98601,male,s,0.100000000000001,62.83,62.93,3,a,ɔ̃,s.ɔ̃,62.83,63.02,façon,f.a.s.ɔ̃,62.72,63.02,62.02,62.02,0.5,44100,22050,4518.67704280156,5490.33283929094,4518.67704280156
98601_f2_int2_2010_09_14_comm,98601,male,s,0.0999999999999943,64.42,64.52,1,a,i,s.i.ʁ,64.42,64.65,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,64.42,65.16,62.02,62.02,0.5,44100,22050,4604.47470817121,5764.10511532678,4604.47470817121
98601_f2_int2_2010_09_14_comm,98601,male,s,0.100000000000009,68.13,68.23,1,e,y,s.y.ʁ,68.13,68.32,surtout,s.y.ʁ.t.u,68.13,68.44,68.09,68.09,0.5,44100,22050,3746.49805447471,5495.0569953475,3746.49805447471
98601_f2_int2_2010_09_14_comm,98601,male,s,0.0999999999999943,70.51,70.61,1,e,y,s.y.ʁ,70.51,70.68,sur,s.y.ʁ,70.51,70.68,68.09,68.09,0.5,44100,22050,2974.31906614786,5322.56702783557,3002.91828793774
98601_f2_int2_2010_09_14_comm,98601,male,s,0.0599999999999881,75.29,75.35,1,ʁ,y,s.y.ʁ,75.29,75.42,sur,s.y.ʁ,75.29,75.42,73.22,73.22,0.5,44100,22050,3460.50583657588,5025.24231250142,3460.50583657588
98601_f2_int2_2010_09_14_comm,98601,male,s,0.0900000000000034,81.69,81.78,1,a,i,s.i.ʁ,81.69,81.86,circonscription,s.i.ʁ.k.ɔ̃.s.k.ʁ.i.p.s.j.ɔ̃,81.69,82.36,78.27,78.27,0.5,44100,22050,4919.06614785992,5352.45280717319,4919.06614785992
98601_f2_int2_2010_09_14_comm,98601,male,s,0.109999999999999,84.06,84.17,3,ɑ,e,s.e,84.06,84.24,passer,p.ɑ.s.e,83.82,84.24,83.35,83.35,0.5,44100,22050,5462.4513618677,5804.42365394499,5462.4513618677
98601_f2_int2_2010_09_14_comm,98601,male,s,0.129999999999995,85.72,85.85,4,ʁ,ɑ̃,s.ɑ̃,85.72,86,pourcent,p.u.ʁ.s.ɑ̃,85.58,86,83.35,83.35,0.5,44100,22050,3832.29571984436,5573.02020328173,3832.29571984436
