speaker,utterance_label,utterance_begin,utterance_end,following_utterance_begin,following_utterance_end,discourse,discourse_begin,discourse_end
67823,a1117040-55eb-11f0-8c2f-16386fa09120,73.13,76.1,76.47,80.96,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116f82-55eb-11f0-8c2f-16386fa09120,51.71,54.33,54.69,58.06,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116ca8-55eb-11f0-8c2f-16386fa09120,0.39,2.76,3.08,5.23,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a1116f46-55eb-11f0-8c2f-16386fa09120,44.7,49.21,49.62,51.34,67823_f2_int3_20230328_CH_101231,0.39,104.25
67823,a10f2c2c-55eb-11f0-8c2f-16386fa09120,32.96,35.71,36.11,38.69,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2eb6-55eb-11f0-8c2f-16386fa09120,82.44,86.76,87.54,91.44,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2b5a-55eb-11f0-8c2f-16386fa09120,18.75,20.94,21.21,23.44,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2b28-55eb-11f0-8c2f-16386fa09120,14.72,18.37,18.75,20.94,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2e5c-55eb-11f0-8c2f-16386fa09120,76.57,77.25,77.64,82.1,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2cc2-55eb-11f0-8c2f-16386fa09120,42.67,48.56,48.91,52.0,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2d94-55eb-11f0-8c2f-16386fa09120,63.7,65.3,65.71,70.26,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2d26-55eb-11f0-8c2f-16386fa09120,52.41,53.86,54.73,63.38,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2b8c-55eb-11f0-8c2f-16386fa09120,21.21,23.44,24.63,28.61,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2df8-55eb-11f0-8c2f-16386fa09120,70.57,73.15,73.48,75.6,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2d62-55eb-11f0-8c2f-16386fa09120,54.73,63.38,63.7,65.3,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2bfa-55eb-11f0-8c2f-16386fa09120,29.1,32.67,32.96,35.71,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2aec-55eb-11f0-8c2f-16386fa09120,11.89,14.52,14.72,18.37,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2e2a-55eb-11f0-8c2f-16386fa09120,73.48,75.6,76.57,77.25,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2bc8-55eb-11f0-8c2f-16386fa09120,24.63,28.61,29.1,32.67,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2ee8-55eb-11f0-8c2f-16386fa09120,87.54,91.44,91.77,95.26,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2cf4-55eb-11f0-8c2f-16386fa09120,48.91,52.0,52.41,53.86,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2c5e-55eb-11f0-8c2f-16386fa09120,36.11,38.69,39.12,41.9,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2aa6-55eb-11f0-8c2f-16386fa09120,6.48,10.91,11.89,14.52,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2c90-55eb-11f0-8c2f-16386fa09120,39.12,41.9,42.67,48.56,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f29de-55eb-11f0-8c2f-16386fa09120,0.18,6.07,6.48,10.91,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2f1a-55eb-11f0-8c2f-16386fa09120,91.77,95.26,,,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2e84-55eb-11f0-8c2f-16386fa09120,77.64,82.1,82.44,86.76,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a10f2dc6-55eb-11f0-8c2f-16386fa09120,65.71,70.26,70.57,73.15,67823_f3_int4_20230328_CH_101231,0.18,95.26
67823,a114e9a0-55eb-11f0-8c2f-16386fa09120,34.13,35.94,36.15,38.05,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ea22-55eb-11f0-8c2f-16386fa09120,40.45,43.04,44.36,49.3,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ebb2-55eb-11f0-8c2f-16386fa09120,79.9,80.94,81.27,84.81,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e9fa-55eb-11f0-8c2f-16386fa09120,38.34,40.19,40.45,43.04,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114eb1c-55eb-11f0-8c2f-16386fa09120,66.27,67.77,68.72,74.65,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e9be-55eb-11f0-8c2f-16386fa09120,36.15,38.05,38.34,40.19,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e8f6-55eb-11f0-8c2f-16386fa09120,14.7,21.2,21.77,24.15,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ea7c-55eb-11f0-8c2f-16386fa09120,55.75,58.76,59.17,62.15,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e7ac-55eb-11f0-8c2f-16386fa09120,0.24,2.56,2.82,6.43,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114eafe-55eb-11f0-8c2f-16386fa09120,64.59,66.04,66.27,67.77,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e8d8-55eb-11f0-8c2f-16386fa09120,10.75,14.41,14.7,21.2,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ec7a-55eb-11f0-8c2f-16386fa09120,95.72,97.85,,,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ebd0-55eb-11f0-8c2f-16386fa09120,81.27,84.81,85.13,87.03,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114eb58-55eb-11f0-8c2f-16386fa09120,74.97,77.53,77.91,79.34,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114eae0-55eb-11f0-8c2f-16386fa09120,62.37,64.28,64.59,66.04,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e86a-55eb-11f0-8c2f-16386fa09120,6.79,8.81,9.13,10.1,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ebf8-55eb-11f0-8c2f-16386fa09120,85.13,87.03,87.64,88.77,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e8b0-55eb-11f0-8c2f-16386fa09120,9.13,10.1,10.75,14.41,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114eab8-55eb-11f0-8c2f-16386fa09120,59.17,62.15,62.37,64.28,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ec16-55eb-11f0-8c2f-16386fa09120,87.64,88.77,89.02,92.53,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ea5e-55eb-11f0-8c2f-16386fa09120,50.37,55.41,55.75,58.76,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e91e-55eb-11f0-8c2f-16386fa09120,21.77,24.15,24.45,28.02,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e978-55eb-11f0-8c2f-16386fa09120,28.7,33.54,34.13,35.94,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ec34-55eb-11f0-8c2f-16386fa09120,89.02,92.53,92.85,95.47,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e95a-55eb-11f0-8c2f-16386fa09120,24.45,28.02,28.7,33.54,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114e838-55eb-11f0-8c2f-16386fa09120,2.82,6.43,6.79,8.81,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114eb3a-55eb-11f0-8c2f-16386fa09120,68.72,74.65,74.97,77.53,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114eb94-55eb-11f0-8c2f-16386fa09120,77.91,79.34,79.9,80.94,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ea40-55eb-11f0-8c2f-16386fa09120,44.36,49.3,50.37,55.41,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a114ec52-55eb-11f0-8c2f-16386fa09120,92.85,95.47,95.72,97.85,67823_f4_int5_20230328_CH_101231,0.24,97.85
67823,a118c354-55eb-11f0-8c2f-16386fa09120,89.92,92.39,92.78,93.94,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c23c-55eb-11f0-8c2f-16386fa09120,74.53,79.4,79.95,81.59,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118be22-55eb-11f0-8c2f-16386fa09120,0.65,6.47,6.77,9.76,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c11a-55eb-11f0-8c2f-16386fa09120,49.71,56.11,56.46,58.29,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c0de-55eb-11f0-8c2f-16386fa09120,44.78,48.7,49.71,56.11,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c016-55eb-11f0-8c2f-16386fa09120,28.56,29.81,30.39,34.31,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c3ae-55eb-11f0-8c2f-16386fa09120,94.39,94.94,95.2,96.21,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c264-55eb-11f0-8c2f-16386fa09120,79.95,81.59,82.22,86.33,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118bfee-55eb-11f0-8c2f-16386fa09120,24.04,28.25,28.56,29.81,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c142-55eb-11f0-8c2f-16386fa09120,56.46,58.29,59.01,62.7,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c188-55eb-11f0-8c2f-16386fa09120,63.03,65.3,65.62,68.23,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118bf26-55eb-11f0-8c2f-16386fa09120,10.27,13.74,14.09,17.41,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c0b6-55eb-11f0-8c2f-16386fa09120,40.24,44.45,44.78,48.7,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118bf58-55eb-11f0-8c2f-16386fa09120,14.09,17.41,17.83,21.4,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c03e-55eb-11f0-8c2f-16386fa09120,30.39,34.31,34.55,36.14,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118bf80-55eb-11f0-8c2f-16386fa09120,17.83,21.4,21.71,23.15,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c066-55eb-11f0-8c2f-16386fa09120,34.55,36.14,36.5,39.58,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c1d8-55eb-11f0-8c2f-16386fa09120,69.05,71.64,71.79,74.16,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c08e-55eb-11f0-8c2f-16386fa09120,36.5,39.58,40.24,44.45,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c386-55eb-11f0-8c2f-16386fa09120,92.78,93.94,94.39,94.94,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c28c-55eb-11f0-8c2f-16386fa09120,82.22,86.33,86.66,89.58,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118bef4-55eb-11f0-8c2f-16386fa09120,6.77,9.76,10.27,13.74,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118bfc6-55eb-11f0-8c2f-16386fa09120,21.71,23.15,24.04,28.25,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c200-55eb-11f0-8c2f-16386fa09120,71.79,74.16,74.53,79.4,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c1b0-55eb-11f0-8c2f-16386fa09120,65.62,68.23,69.05,71.64,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c2aa-55eb-11f0-8c2f-16386fa09120,86.66,89.58,89.92,92.39,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c16a-55eb-11f0-8c2f-16386fa09120,59.01,62.7,63.03,65.3,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a118c3d6-55eb-11f0-8c2f-16386fa09120,95.2,96.21,,,67823_f5_int6_20230328_CH_101231,0.65,96.21
67823,a116cbee-55eb-11f0-8c2f-16386fa09120,42.05,48.98,49.46,50.27,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cb9e-55eb-11f0-8c2f-16386fa09120,37.51,39.62,39.82,41.72,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116c978-55eb-11f0-8c2f-16386fa09120,0.28,6.57,6.95,8.73,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116ca86-55eb-11f0-8c2f-16386fa09120,11.76,13.54,13.85,17.32,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cc84-55eb-11f0-8c2f-16386fa09120,56.77,57.63,57.83,60.43,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cb4e-55eb-11f0-8c2f-16386fa09120,29.86,33.36,33.73,37.15,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cc16-55eb-11f0-8c2f-16386fa09120,49.46,50.27,50.55,54.66,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cbc6-55eb-11f0-8c2f-16386fa09120,39.82,41.72,42.05,48.98,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116ca22-55eb-11f0-8c2f-16386fa09120,6.95,8.73,9.04,11.49,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116ccca-55eb-11f0-8c2f-16386fa09120,60.6,62.03,,,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cb26-55eb-11f0-8c2f-16386fa09120,26.04,29.52,29.86,33.36,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cb76-55eb-11f0-8c2f-16386fa09120,33.73,37.15,37.51,39.62,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cafe-55eb-11f0-8c2f-16386fa09120,20.62,25.77,26.04,29.52,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cc5c-55eb-11f0-8c2f-16386fa09120,55.25,56.49,56.77,57.63,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cad6-55eb-11f0-8c2f-16386fa09120,17.7,20.27,20.62,25.77,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116ccac-55eb-11f0-8c2f-16386fa09120,57.83,60.43,60.6,62.03,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116cc34-55eb-11f0-8c2f-16386fa09120,50.55,54.66,55.25,56.49,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116ca5e-55eb-11f0-8c2f-16386fa09120,9.04,11.49,11.76,13.54,67823_f6_int7_20230328_CH_101231,0.28,62.03
67823,a116caae-55eb-11f0-8c2f-16386fa09120,13.85,17.32,17.7,20.27,67823_f6_int7_20230328_CH_101231,0.28,62.03
98601,a1608824-55eb-11f0-8c2f-16386fa09120,51.81,54.49,55.19,55.53,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a160895a-55eb-11f0-8c2f-16386fa09120,80.15,82.39,82.87,84.67,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a160861c-55eb-11f0-8c2f-16386fa09120,8.44,8.45,9.32,10.73,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608658-55eb-11f0-8c2f-16386fa09120,11.28,14.16,14.8,15.85,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608806-55eb-11f0-8c2f-16386fa09120,48.93,51.09,51.81,54.49,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608734-55eb-11f0-8c2f-16386fa09120,25.78,29.19,29.81,31.73,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608676-55eb-11f0-8c2f-16386fa09120,14.8,15.85,16.05,16.93,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608996-55eb-11f0-8c2f-16386fa09120,85.17,86.91,87.34,90.1,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a160878e-55eb-11f0-8c2f-16386fa09120,35.93,36.01,36.72,37.73,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16086bc-55eb-11f0-8c2f-16386fa09120,17.91,19.43,19.68,20.77,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a160887e-55eb-11f0-8c2f-16386fa09120,64.97,66.02,66.5,68.81,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16088ba-55eb-11f0-8c2f-16386fa09120,69.65,70.51,70.72,72.44,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16087ac-55eb-11f0-8c2f-16386fa09120,36.72,37.73,38.22,41.62,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608770-55eb-11f0-8c2f-16386fa09120,32.8,35.16,35.93,36.01,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608860-55eb-11f0-8c2f-16386fa09120,55.92,64.19,64.97,66.02,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a160863a-55eb-11f0-8c2f-16386fa09120,9.32,10.73,11.28,14.16,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a160889c-55eb-11f0-8c2f-16386fa09120,66.5,68.81,69.65,70.51,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608842-55eb-11f0-8c2f-16386fa09120,55.19,55.53,55.92,64.19,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608504-55eb-11f0-8c2f-16386fa09120,0.0,0.14,0.33,5.82,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16085f4-55eb-11f0-8c2f-16386fa09120,6.34,7.97,8.44,8.45,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608978-55eb-11f0-8c2f-16386fa09120,82.87,84.67,85.17,86.91,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16086da-55eb-11f0-8c2f-16386fa09120,19.68,20.77,21.59,23.03,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a160891e-55eb-11f0-8c2f-16386fa09120,74.44,75.64,75.92,79.8,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16086f8-55eb-11f0-8c2f-16386fa09120,21.59,23.03,23.35,24.62,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16087ca-55eb-11f0-8c2f-16386fa09120,38.22,41.62,42.21,48.26,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16088e2-55eb-11f0-8c2f-16386fa09120,70.72,72.44,73.71,74.18,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16085cc-55eb-11f0-8c2f-16386fa09120,0.33,5.82,6.34,7.97,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608694-55eb-11f0-8c2f-16386fa09120,16.05,16.93,17.91,19.43,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608716-55eb-11f0-8c2f-16386fa09120,23.35,24.62,25.78,29.19,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608752-55eb-11f0-8c2f-16386fa09120,29.81,31.73,32.8,35.16,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a1608900-55eb-11f0-8c2f-16386fa09120,73.71,74.18,74.44,75.64,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16089b4-55eb-11f0-8c2f-16386fa09120,87.34,90.1,90.52,92.84,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a160893c-55eb-11f0-8c2f-16386fa09120,75.92,79.8,80.15,82.39,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16087e8-55eb-11f0-8c2f-16386fa09120,42.21,48.26,48.93,51.09,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a16089d2-55eb-11f0-8c2f-16386fa09120,90.52,92.84,,,98601_f10_int11_2010_09_14_comm,0.0,92.84
98601,a14de016-55eb-11f0-8c2f-16386fa09120,0.63,5.18,6.17,6.78,98601_f11_int13_2010_09_14_comm,0.63,6.78
98601,a14de156-55eb-11f0-8c2f-16386fa09120,6.17,6.78,,,98601_f11_int13_2010_09_14_comm,0.63,6.78
98601,a1563da6-55eb-11f0-8c2f-16386fa09120,2.26,5.89,6.31,9.07,98601_f12_int15_2010_09_14_comm,0.0,9.07
98601,a1563d38-55eb-11f0-8c2f-16386fa09120,0.0,0.03,0.52,1.63,98601_f12_int15_2010_09_14_comm,0.0,9.07
98601,a1563d92-55eb-11f0-8c2f-16386fa09120,0.52,1.63,2.26,5.89,98601_f12_int15_2010_09_14_comm,0.0,9.07
98601,a1563dba-55eb-11f0-8c2f-16386fa09120,6.31,9.07,,,98601_f12_int15_2010_09_14_comm,0.0,9.07
98601,a16540f8-55eb-11f0-8c2f-16386fa09120,0.41,4.14,,,98601_f13_int17_2010_09_14_comm,0.41,4.14
98601,a1631ff8-55eb-11f0-8c2f-16386fa09120,84.5,87.62,88.65,92.23,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631e22-55eb-11f0-8c2f-16386fa09120,30.11,34.92,35.73,36.36,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631d82-55eb-11f0-8c2f-16386fa09120,11.39,11.79,12.34,16.55,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a163205c-55eb-11f0-8c2f-16386fa09120,93.95,98.05,,,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631f1c-55eb-11f0-8c2f-16386fa09120,53.38,60.02,61.21,64.82,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631f80-55eb-11f0-8c2f-16386fa09120,70.61,73.24,73.69,77.57,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631ec2-55eb-11f0-8c2f-16386fa09120,43.02,46.96,47.31,49.18,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631da0-55eb-11f0-8c2f-16386fa09120,12.34,16.55,17.06,20.93,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631fbc-55eb-11f0-8c2f-16386fa09120,78.04,79.39,79.94,84.06,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631d5a-55eb-11f0-8c2f-16386fa09120,7.97,11.22,11.39,11.79,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631e04-55eb-11f0-8c2f-16386fa09120,26.3,29.02,30.11,34.92,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631d00-55eb-11f0-8c2f-16386fa09120,5.19,7.16,7.76,7.81,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631f9e-55eb-11f0-8c2f-16386fa09120,73.69,77.57,78.04,79.39,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631d32-55eb-11f0-8c2f-16386fa09120,7.76,7.81,7.97,11.22,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631e40-55eb-11f0-8c2f-16386fa09120,35.73,36.36,37.11,39.9,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631ee0-55eb-11f0-8c2f-16386fa09120,47.31,49.18,49.72,52.74,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631fda-55eb-11f0-8c2f-16386fa09120,79.94,84.06,84.5,87.62,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631f62-55eb-11f0-8c2f-16386fa09120,65.36,69.79,70.61,73.24,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631efe-55eb-11f0-8c2f-16386fa09120,49.72,52.74,53.38,60.02,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a163203e-55eb-11f0-8c2f-16386fa09120,92.73,93.55,93.95,98.05,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631dbe-55eb-11f0-8c2f-16386fa09120,17.06,20.93,21.92,25.64,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1632020-55eb-11f0-8c2f-16386fa09120,88.65,92.23,92.73,93.55,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631c38-55eb-11f0-8c2f-16386fa09120,0.13,4.34,5.19,7.16,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631ea4-55eb-11f0-8c2f-16386fa09120,42.38,42.78,43.02,46.96,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631de6-55eb-11f0-8c2f-16386fa09120,21.92,25.64,26.3,29.02,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631e7c-55eb-11f0-8c2f-16386fa09120,40.24,41.62,42.38,42.78,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631f3a-55eb-11f0-8c2f-16386fa09120,61.21,64.82,65.36,69.79,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a1631e5e-55eb-11f0-8c2f-16386fa09120,37.11,39.9,40.24,41.62,98601_f1_int1_2010_09_14_comm,0.13,98.05
98601,a16c51a4-55eb-11f0-8c2f-16386fa09120,68.09,72.71,73.22,77.48,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c4fb0-55eb-11f0-8c2f-16386fa09120,8.81,9.9,10.31,12.17,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c5032-55eb-11f0-8c2f-16386fa09120,19.52,22.97,23.43,29.83,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c514a-55eb-11f0-8c2f-16386fa09120,62.02,65.92,66.77,66.87,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c4ea2-55eb-11f0-8c2f-16386fa09120,0.31,3.72,3.91,5.12,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c508c-55eb-11f0-8c2f-16386fa09120,33.35,37.01,38.26,42.08,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c506e-55eb-11f0-8c2f-16386fa09120,30.17,32.8,33.35,37.01,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c5168-55eb-11f0-8c2f-16386fa09120,66.77,66.87,67.55,67.94,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c50c8-55eb-11f0-8c2f-16386fa09120,42.51,46.2,47.32,48.4,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c5050-55eb-11f0-8c2f-16386fa09120,23.43,29.83,30.17,32.8,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c50aa-55eb-11f0-8c2f-16386fa09120,38.26,42.08,42.51,46.2,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c51fe-55eb-11f0-8c2f-16386fa09120,83.35,86.0,86.56,87.8,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c4fec-55eb-11f0-8c2f-16386fa09120,12.6,16.46,16.69,18.21,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c4f56-55eb-11f0-8c2f-16386fa09120,3.91,5.12,5.66,8.36,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c5014-55eb-11f0-8c2f-16386fa09120,16.69,18.21,19.52,22.97,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c50e6-55eb-11f0-8c2f-16386fa09120,47.32,48.4,48.72,55.0,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c512c-55eb-11f0-8c2f-16386fa09120,55.77,61.53,62.02,65.92,98601_f2_int2_2010_09_14_comm,0.31,87.8
98601,a16c5186-55eb-11f0-8c2f-16386fa09120,67.55,67.94,68.09,72.71,98601_f2_int2_2010_09_14_comm,0.31,87.8
